"ID","Gender","Status","Children","Est Income","Car Owner","Age","LongDistance","International","Local","DroppedPeak","DroppedOffPeak","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","CHURN"
"2490","F","M","2","98003.70","Y","26.273333","1.03","0.00","83.39","1","0","CC","FreeLocal","Intnl_discount","84.42","2","F"
"2491","M","S","0","89142.70","N","53.693333","3.76","8.13","5.01","1","0","CC","Budget","Intnl_discount","16.91","3","T"
"2492","F","S","0","74530.80","N","63.086667","20.89","0.49","106.50","1","0","Auto","FreeLocal","Intnl_discount","127.89","4","F"
"2494","F","S","0","41000.00","N","22.00","28","0.00","262.91","2","0","CC","Budget","Standard","265.78","1","T"
"2499","F","M","2","76289.20","N","48.206667","22.2","0.00","82.43","1","0","CC","Budget","Intnl_discount","104.63","3","F"
"2501","M","M","1","66931.90","N","63.933333","11.72","0.39","5.35","1","0","CC","Budget","Standard","17.46","1","T"
"2502","M","S","0","9309.57","Y","25.44","8.56","0.00","99.73","8","0","CC","FreeLocal","Standard","108.30","2","F"
"2503","F","M","1","32962.60","N","24.00","25.77","0.00","26.78","1","0","Auto","FreeLocal","Intnl_discount","48.08","3","T"
"2504","F","S","0","42000.00","N","21.00","39","0.00","154.77","2","0","CC","Budget","Intnl_discount","168.28","3","T"
"2505","F","S","0","39000.00","N","22.00","59","0.00","61.44","1","0","CC","Budget","Standard","65.79","1","T"
"2506","F","S","2","42000.00","N","20.00","43","0.00","35.73","0","0","Auto","Budget","Standard","41.78","1","T"
"2507","F","D","1","77726.40","N","56.72","14","0.00","9.51","0","0","Auto","Budget","Intnl_discount","23.52","3","F"
"2508","F","S","2","35089.00","N","18.00","42","2.22","38.18","0","0","CC","FreeLocal","Standard","62.95","3","T"
"2509","F","S","1","2800.68","N","45.673333","28.45","0.00","106.30","0","0","CC","Budget","Standard","134.75","1","T"
"2512","F","M","2","90271.60","N","44.926667","13.96","0.00","96.43","0","0","CC","FreeLocal","Standard","110.40","3","F"
"2516","F","M","2","64816.60","Y","31.126667","21","0.00","6.87","0","0","CC","Budget","Standard","27.87","4","F"
"2517","F","M","2","98217.10","N","44.98","29.49","0.00","13.24","0","0","CC","FreeLocal","Standard","42.74","1","F"
"2520","F","S","0","15989.30","N","61.693333","3.67","0.00","25.49","0","1","CC","Budget","Intnl_discount","29.17","2","T"
"2526","M","S","1","84978.10","N","21.64","5.03","7.68","76.07","0","0","CH","FreeLocal","Intnl_discount","88.79","2","F"
"2527","F","M","2","36647.90","N","49.986667","21.41","0.00","85.96","0","0","CC","Budget","Intnl_discount","107.38","4","F"
"2528","F","S","0","64319.20","N","41.226667","3.01","0.00","37.15","0","0","CH","Budget","Intnl_discount","40.16","1","T"
"2529","F","S","1","73338.00","N","48.246667","20.92","0.00","9.01","0","0","Auto","Budget","Intnl_discount","29.93","1","T"
"2530","F","S","0","433.74","N","60.746667","3.3","0.00","40.91","1","0","CC","FreeLocal","Standard","44.22","3","T"
"2531","F","M","2","16962.20","N","45.36","18.6","0.00","8.96","0","0","CC","Budget","Standard","27.57","2","F"
"2533","M","M","2","10708.30","N","26.026667","20.83","4.85","117.26","0","0","CH","Budget","Intnl_discount","142.95","2","F"
"2536","F","M","0","2031.61","N","20.30","21.64","0.00","87.40","0","0","CC","Budget","Standard","109.04","4","T"
"2539","F","S","2","16938.50","N","42.00","13.35","0.00","8.76","0","0","CH","FreeLocal","Standard","22.11","4","F"
"2542","F","M","0","55221.00","N","46.00","0.49","0.00","15.20","0","0","CC","FreeLocal","Standard","15.69","4","F"
"2543","F","M","1","8073.11","N","47.00","28.7","0.00","60.35","0","0","Auto","FreeLocal","Standard","89.05","4","F"
"2544","M","M","0","95448.60","Y","53.68","24.24","0.00","5.21","0","0","CH","Budget","Standard","29.46","3","F"
"2545","M","S","1","24141.50","Y","17.006667","28.82","0.00","97.05","0","0","CC","FreeLocal","Standard","125.87","4","T"
"2546","M","S","2","63152.60","Y","63.173333","29.93","0.00","40.07","0","0","CC","Budget","Intnl_discount","70.01","4","F"
"2548","M","S","2","72084.70","N","55.64","29.11","0.00","9.02","0","0","CC","Budget","Intnl_discount","38.13","1","F"
"2549","F","S","0","42760.50","N","48.00","13.47","0.00","40.23","0","0","CC","Budget","Standard","53.70","4","F"
"2550","F","S","1","49072.00","N","52.646667","23.5","0.00","10.74","1","0","Auto","Budget","Intnl_discount","34.25","2","F"
"2551","F","M","0","27371.80","Y","62.00","16.14","0.00","126.55","1","0","CC","FreeLocal","Standard","142.70","2","F"
"2554","M","M","1","71472.90","N","41.913333","16.02","0.00","114.20","8","0","CH","Budget","Standard","130.22","1","T"
"2555","F","M","0","95405.70","N","62.00","7.74","0.00","6.21","1","0","CC","Budget","Standard","13.96","3","F"
"2556","F","S","0","95786.80","Y","41.00","21.33","0.00","87.46","2","0","CC","Budget","Standard","108.79","2","F"
"2558","M","S","0","90321.60","N","55.113333","0.87","0.00","11.52","1","0","CC","FreeLocal","Intnl_discount","12.39","4","T"
"2559","M","S","0","90478.60","N","54.553333","18.02","0.00","136.47","0","0","CH","FreeLocal","Standard","154.49","4","T"
"2560","F","M","2","56187.00","N","43.00","sew8.09","0.00","13.74","0","0","CH","Budget","Standard","21.83","3","F"
"2563","F","S","1","35000.00","N","24.393333","23.56","0.00","206.08","0","0","CC","Budget","Intnl_discount","229.64","2","T"
"2565","M","M","0","9780.66","N","24.546667","2.8","7.27","11.32","0","1","CC","FreeLocal","Standard","21.39","2","F"
"2569","M","M","2","53010.80","N","18.84","12.45","0.00","46.42","0","4","CC","FreeLocal","Standard","58.87","3","F"
"2570","M","M","0","75004.50","N","64.80","26.52","0.00","32.19","0","0","CC","Budget","Intnl_discount","58.72","1","F"
"2573","M","M","0","19749.30","N","60.366667","20.22","0.00","13.94","0","0","CC","Budget","Standard","34.17","2","F"
"2574","M","S","1","57626.90","Y","43.906667","9.38","0.00","38.96","0","0","CC","Budget","Standard","48.35","3","F"
"2575","M","S","0","20078.00","N","32.846667","9.65","0.00","6.33","0","0","CC","Budget","Intnl_discount","15.98","2","F"
"2576","F","M","2","47902.00","N","26.033333","17.44","4.94","49.92","0","1","Auto","FreeLocal","Standard","72.31","2","F"
"2577","M","M","1","7545.96","Y","16.753333","22.39","0.00","178.36","0","0","CC","Budget","Standard","200.75","2","T"
"2581","M","S","2","89459.90","N","53.28","11.54","1.61","22.90","3","0","CC","FreeLocal","Standard","36.05","4","T"
"2584","F","S","1","13576.50","N","39.426667","14.83","0.00","25.66","2","0","CC","Budget","Standard","40.49","3","T"
"2586","F","M","2","42031.80","N","50.753333","20.45","0.00","39.33","5","0","CH","Budget","Intnl_discount","59.78","1","F"
"2591","M","S","2","43634.50","N","21.78","29.44","9.42","104.64","0","0","CC","Budget","Standard","143.50","3","T"
"2595","F","S","1","13109.10","N","62.606667","22.38","0.00","40.48","0","0","Auto","Budget","Standard","62.87","3","T"
"2596","M","S","1","92647.50","N","56.046667","16.04","5.74","10.34","0","0","CC","Budget","Standard","32.13","4","T"
"2597","F","S","2","21021.60","Y","62.753333","3.75","0.00","11.19","2","0","CC","Budget","Standard","14.95","3","T"
"2598","M","S","0","74460.70","Y","55.34","25.53","0.99","179.93","6","0","CC","FreeLocal","Standard","206.46","1","T"
"2599","F","M","1","43894.50","N","40.18","29.28","0.00","40.38","1","0","CC","FreeLocal","Intnl_discount","69.67","2","F"
"2600","F","S","2","28787.40","N","41.666667","27.97","0.00","58.09","1","0","Auto","Budget","Standard","86.06","4","T"
"2601","F","S","1","94278.70","Y","53.12","26.68","0.00","9.67","1","0","CC","FreeLocal","Standard","36.35","1","F"
"2602","F","M","0","83900.20","N","45.04","28.21","0.00","8.62","2","0","CC","FreeLocal","Intnl_discount","36.83","1","F"
"2603","M","M","1","13091.60","N","59.126667","22.79","0.00","20.26","1","0","CC","Budget","Intnl_discount","43.06","2","F"
"2604","F","M","0","91708.40","N","37.293333","17.21","0.00","31.55","1","0","CH","Budget","Intnl_discount","48.77","3","F"
"2605","F","S","0","64335.00","Y","19.066667","17","0.00","137.33","8","2","CC","FreeLocal","Standard","154.34","1","F"
"2606","F","M","2","62061.80","Y","45.92","29.86","0.00","52.22","1","0","Auto","FreeLocal","Standard","82.08","4","F"
"2607","F","M","1","20550.90","Y","22.12","27.72","0.86","57.06","2","0","CC","Budget","Standard","85.64","2","T"
"2608","F","S","0","76142.00","N","32.02","28.42","0.00","84.10","1","0","CC","FreeLocal","Standard","112.53","2","F"
"2609","F","M","1","46513.50","N","30.053333","17.06","0.00","41.71","3","2","Auto","Budget","Standard","58.78","2","F"
"2610","M","S","1","1765.41","N","18.766667","3.04","0.00","44.95","2","0","CC","FreeLocal","Standard","47.99","2","F"
"2611","F","S","2","19131.10","N","56.186667","22.15","0.00","34.91","5","0","Auto","Budget","Standard","57.07","4","T"
"2612","F","S","0","98716.30","N","55.66","20.97","8.23","13.92","0","0","CC","FreeLocal","Standard","43.13","1","F"
"2613","F","S","2","38280.00","N","33.74","11.64","0.00","74.97","0","0","Auto","FreeLocal","Intnl_discount","86.61","2","F"
"2615","F","S","2","6440.46","Y","46.00","w322.66","0.00","27.20","0","0","CH","Budget","Standard","49.86","1","F"
"2616","M","M","1","63900.90","N","28.333333","8.36","0.00","39.04","2","0","CC","Budget","Standard","47.40","2","F"
"2617","M","M","2","28766.90","N","46.84","x","0.00","58.08","6","0","CC","Budget","Standard","64.20","3","F"
"2618","F","M","1","56722.80","N","60.593333","17.37","6.21","51.17","1","0","CC","FreeLocal","Standard","74.77","3","F"
"2619","M","M","1","5252.29","N","16.333333","2.65","0.00","17.08","1","1","Auto","Budget","Standard","19.73","2","F"
"2620","F","M","0","78851.30","N","48.373333","0.37","0.00","28.66","1","0","CC","FreeLocal","Standard","29.04","1","F"
"2621","M","S","0","72928.20","N","38.733333","7.45","0.00","196.22","2","0","CC","Budget","Standard","203.67","2","F"
"2622","M","M","2","91272.20","Y","25.033333","26.99","0.00","13.01","1","0","CC","FreeLocal","Standard","40.00","4","F"
"2623","F","M","0","83891.90","Y","61.02","28.92","0.00","45.47","1","0","CH","Budget","Standard","74.40","2","F"
"2624","M","S","0","3601.71","N","49.266667","9.57","4.19","111.84","8","0","Auto","Budget","Intnl_discount","125.60","3","F"
"2627","F","S","0","73228.30","N","70.00","22.47","0.00","28.11","1","0","Auto","Budget","Standard","50.58","1","F"
"2630","M","M","1","64792.30","N","52.146667","13.05","1.51","36.84","2","0","CH","FreeLocal","Standard","51.41","3","T"
"2632","F","S","0","93322.10","Y","40.313333","29.92","0.00","8.79","1","0","CH","Budget","Intnl_discount","38.72","1","T"
"2635","M","M","2","49910.70","Y","51.52","27.42","0.00","23.72","0","0","CC","Budget","Standard","51.14","3","F"
"2636","M","M","1","76161.40","Y","44.573333","11.96","0.00","25.58","0","0","CC","FreeLocal","Standard","37.55","4","T"
"2637","F","M","2","55860.00","Y","14.573333","16.01","0.00","10.35","0","0","CC","FreeLocal","Intnl_discount","26.37","2","F"
"2644","M","M","2","57360.80","Y","53.253333","10.36","0.00","57.25","0","0","CC","FreeLocal","Standard","67.61","1","F"
"2645","M","M","1","92414.70","Y","45.513333","29.43","0.00","10.62","0","0","CC","FreeLocal","Standard","40.06","3","T"
"2647","F","S","2","14578.80","Y","60.933333","11.91","0.00","95.10","0","0","Auto","Budget","Standard","107.02","1","T"
"2648","F","M","2","87578.20","Y","53.366667","0.29","0.00","22.15","0","0","CC","Budget","Standard","22.44","2","F"
"2649","F","M","2","86695.40","N","13.906667","25.94","0.00","32.09","0","0","CC","FreeLocal","Standard","58.03","1","F"
"2653","F","M","0","66666.00","N","60.00","29.64","0.00","90.18","0","4","Auto","FreeLocal","Intnl_discount","119.82","2","F"
"2654","M","M","1","2067.82","N","47.853333","15.25","0.00","70.65","0","0","CC","Budget","Intnl_discount","85.90","1","F"
"2657","M","S","0","30665.20","Y","22.88","5.83","8.32","63.28","0","0","Auto","FreeLocal","Standard","77.44","2","F"
"2658","F","M","1","77000.00","Y","48.00","6.08","0.00","30.95","0","0","Auto","FreeLocal","Intnl_discount","37.04","2","F"
"2659","F","M","1","98680.40","Y","43.00","17.58","0.00","8.85","1","0","CH","FreeLocal","Intnl_discount","26.44","3","F"
"2660","M","M","0","65619.70","Y","46.00","13.56","0.00","144.66","0","0","CC","Budget","Standard","158.22","3","T"
"2661","F","M","1","95620.30","Y","46.00","10.91","0.00","93.61","0","0","CC","Budget","Standard","104.53","2","F"
"2662","F","S","0","85275.00","N","70.00","22.48","0.00","151.61","0","0","Auto","FreeLocal","Intnl_discount","174.09","3","F"
"2663","F","M","1","66921.40","Y","55.00","15.7","0.00","8.97","0","0","CC","FreeLocal","Intnl_discount","24.67","4","F"
"2664","F","M","1","98453.60","Y","52.00","13.72","0.00","11.65","0","0","Auto","FreeLocal","Standard","25.38","3","F"
"2666","F","S","2","57420.00","Y","43.00","25.18","0.00","252.53","0","1","Auto","Budget","Standard","277.72","3","F"
"2667","M","M","0","58986.20","N","26.98","3.93","3.73","26.69","0","1","CH","FreeLocal","Standard","34.35","2","F"
"2668","F","M","2","47639.10","N","61.00","17.48","0.00","39.62","0","0","CC","Budget","Intnl_discount","57.11","2","F"
"2671","F","S","0","39461.00","N","22.226667","22.87","0.28","103.52","0","1","CC","FreeLocal","Standard","126.68","1","T"
"2672","M","M","1","47371.00","Y","54.96","4.98","7.69","258.29","0","0","CC","Budget","Intnl_discount","270.97","2","F"
"2673","F","S","0","89813.60","N","12.846667","14.94","1.96","149.26","0","0","CC","FreeLocal","Intnl_discount","166.18","4","F"
"2675","M","S","1","16432.10","Y","20.92","20.41","8.89","80.47","1","0","CH","Budget","Intnl_discount","109.78","3","T"
"2678","F","S","1","540.40","Y","39.213333","12.34","0.00","7.75","1","0","Auto","Budget","Intnl_discount","20.10","1","T"
"2680","F","M","2","80087.70","N","41.92","8.74","0.00","22.82","8","0","CC","FreeLocal","Standard","31.56","2","F"
"2681","F","M","2","59691.30","N","38.04","21.94","0.00","256.70","1","0","CC","Budget","Standard","278.65","4","F"
"2682","F","S","2","11251.10","Y","46.00","28.42","0.00","113.48","2","0","CC","FreeLocal","Standard","141.91","4","T"
"2685","M","S","1","37626.00","N","33.866667","7.5","8.06","71.55","1","0","CH","Budget","Intnl_discount","87.12","2","F"
"2687","F","S","2","3416.62","Y","22.76","18.97","0.00","104.73","0","0","CC","Budget","Standard","123.70","2","T"
"2688","F","S","0","93454.30","Y","48.533333","18.94","0.00","25.18","0","0","Auto","FreeLocal","Standard","44.13","2","F"
"2689","M","M","0","5745.00","Y","15.38","26.4","0.00","17.71","0","0","CC","FreeLocal","Standard","44.11","2","T"
"2695","F","M","1","13829.40","N","20.00","45","0.00","8.84","0","0","CH","FreeLocal","Standard","34.61","4","T"
"2696","F","M","2","11234.70","Y","49.046667","0.69","0.00","112.72","0","0","CC","Budget","Standard","113.42","4","F"
"2698","F","M","1","82931.30","N","64.64","19.24","0.00","118.00","0","0","Auto","FreeLocal","Standard","137.25","1","F"
"2699","F","M","2","57483.90","N","44.026667","17.01","0.00","27.29","0","0","CH","Budget","Standard","44.30","1","F"
"2701","F","S","2","21274.00","N","45.526667","10.87","0.00","32.43","0","0","Auto","FreeLocal","Standard","43.31","4","T"
"2702","F","M","2","28267.00","N","30.093333","21.87","0.00","192.53","0","0","CC","FreeLocal","Standard","214.41","3","F"
"2704","F","M","2","36725.10","N","55.793333","8.65","9.22","77.00","0","0","CH","Budget","Standard","94.88","2","F"
"2708","M","S","1","94188.30","N","57.546667","20.86","0.86","19.78","0","0","CC","Budget","Standard","41.51","1","T"
"2711","F","M","2","91861.00","Y","41.98","15.32","0.00","6.74","3","0","CC","Budget","Standard","22.06","1","F"
"2714","F","S","1","12374.90","Y","33.493333","17.49","0.00","106.10","2","0","Auto","FreeLocal","Standard","123.59","4","T"
"2715","F","M","2","69133.90","Y","26.833333","8.58","0.00","37.73","5","0","CH","FreeLocal","Standard","46.32","4","F"
"2717","F","M","2","84948.00","Y","29.446667","11.14","0.00","12.58","0","0","CH","FreeLocal","Intnl_discount","23.73","3","F"
"2718","F","M","2","30998.80","N","40.96","2.4","0.00","50.50","0","0","Auto","Budget","Standard","52.91","2","F"
"2720","M","S","0","15924.20","N","14.46","0","0.00","1.46","0","0","CH","FreeLocal","Standard","1.46","2","F"
"2724","M","M","2","21416.50","N","35.653333","9.9","9.17","8.53","2","0","CC","FreeLocal","Intnl_discount","27.61","3","F"
"2728","M","M","2","78554.20","N","16.70","5.59","7.26","23.03","6","0","Auto","Budget","Standard","35.88","3","F"
"2729","F","M","2","38215.90","N","30.886667","0","0.00","0.97","1","0","Auto","Budget","Standard","0.97","1","F"
"2730","F","M","1","14085.50","N","19.00","29","0.00","160.42","1","0","CC","FreeLocal","Standard","176.61","1","T"
"2731","F","M","2","49745.30","N","47.966667","2.84","0.00","24.44","1","0","CH","Budget","Intnl_discount","27.28","4","F"
"2733","F","M","2","88427.00","N","13.86","22.46","4.16","43.34","2","0","CC","Budget","Standard","69.97","2","F"
"2734","F","M","2","98003.70","Y","26.273333","1.03","0.00","83.39","1","0","CC","FreeLocal","Intnl_discount","84.42","2","F"
"2735","M","S","0","89142.70","N","32.00","3.76","8.13","5.01","1","0","CC","Budget","Intnl_discount","16.91","2","F"
"2736","F","S","0","74530.80","N","63.086667","20.89","0.49","106.50","8","0","Auto","FreeLocal","Intnl_discount","127.89","3","F"
"2738","F","S","0","32962.60","N","23.00","45","0.00","262.91","1","0","CC","Budget","Standard","265.78","1","T"
"2743","F","M","2","76289.20","N","48.206667","22.2","0.00","82.43","2","0","CC","Budget","Intnl_discount","104.63","4","F"
"2745","M","M","1","66931.90","N","63.933333","11.72","0.39","5.35","1","0","CC","Budget","Standard","17.46","3","T"
"2746","M","M","2","9309.57","Y","25.44","8.56","0.00","99.73","3","0","CC","FreeLocal","Standard","108.30","1","F"
"2747","F","M","1","42000.00","N","24.00","33","0.00","26.78","2","0","Auto","FreeLocal","Intnl_discount","48.08","4","T"
