ID,Sex,Region,Children,Est_Income,Car_Owner,Status,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year,Response,Age_BIN
2928,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,4,7,Did Not Respond,3
2930,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,2,13,Did Not Respond,3
2931,M,1,0,58986.2,N,M,CH,FreeLocal,Low Value and No Kids,7,26.69,2,2,Did Not Respond,2
2932,F,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,3,9,Did Not Respond,3
2935,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,4,11,Responded,1
2936,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
2937,F,1,0,89813.6,N,S,CC,FreeLocal,High Income Families,33,149.26,4,7,Did Not Respond,1
2939,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,4,10,Responded,1
2942,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,4,6,Responded,3
2944,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,1,4,Did Not Respond,3
2945,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,3,11,Did Not Respond,2
2946,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,4,14,Responded,4
2951,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,4,9,Responded,1
2952,F,1,0,93454.3,Y,S,Auto,FreeLocal,Married No Kids,9,25.18,4,9,Did Not Respond,3
2953,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,4,13,Responded,1
2959,F,2,1,30000,N,M,CH,FreeLocal,Low Value and No Kids,7,8.84,2,30,Did Not Respond,1
2960,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,3,0,Did Not Respond,3
2962,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,3,10,Did Not Respond,5
2963,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,4,9,Did Not Respond,3
2965,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,4,5,Did Not Respond,3
2966,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,2,11,Did Not Respond,2
2968,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,4,4,Did Not Respond,4
2972,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,2,10,Responded,4
2975,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,2,8,Did Not Respond,3
2978,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,3,9,Responded,2
2979,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,2,4,Did Not Respond,2
2981,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,1,6,Did Not Respond,2
2982,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,3,1,Did Not Respond,3
2984,M,1,0,15924.2,N,S,CH,FreeLocal,Low Value and No Kids,0,1.46,2,0,Did Not Respond,1
2988,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,1,5,Did Not Respond,2
2992,M,3,2,78554.2,N,M,Auto,Budget,Married No Kids,7,23.03,1,3,Did Not Respond,1
2993,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,3,0,Did Not Respond,2
2994,F,2,1,14085.5,N,M,CC,FreeLocal,High Income Families,35,160.42,1,22,Responded,1
2995,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,4,1,Did Not Respond,3
2997,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,4,11,Did Not Respond,1
2998,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,4,1,Did Not Respond,2
2999,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,1,2,Responded,4
3000,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,1,10,Did Not Respond,4
3002,F,1,0,32962.6,N,S,CC,Budget,High Income Families,53,262.91,4,21,Responded,1
3007,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,2,11,Did Not Respond,3
3009,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,3,6,Responded,4
3010,M,1,0,9309.57,Y,S,CC,FreeLocal,High Income Families,22,99.73,2,4,Did Not Respond,2
3011,F,2,1,28000,N,M,Auto,FreeLocal,Married No Kids,10,26.78,3,23,Responded,1
3012,F,1,0,38000,N,S,CC,Budget,High Income Families,34,154.77,1,15,Responded,1
3013,F,1,0,32962.6,N,S,CC,Budget,High Income Families,13,61.44,2,23,Did Not Respond,1
3014,F,3,2,42000,N,S,Auto,Budget,Married No Kids,8,35.73,2,17,Did Not Respond,1
3015,F,2,1,77726.4,N,D,Auto,Budget,Married No Kids,5,9.51,4,7,Did Not Respond,4
3016,F,3,2,43000,N,S,CC,FreeLocal,High Income Families,13,38.18,2,14,Responded,1
3017,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,1,14,Responded,3
3020,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,2,7,Did Not Respond,3
3024,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,1,11,Did Not Respond,2
3025,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,4,15,Did Not Respond,3
3028,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,1,2,Did Not Respond,4
3034,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,2,3,Did Not Respond,1
3035,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,4,11,Did Not Respond,3
3036,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
3037,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,4,10,Did Not Respond,3
3038,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,2,2,Responded,4
3039,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,2,9,Did Not Respond,3
3041,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,3,10,Did Not Respond,2
3044,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,4,11,Responded,1
3047,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,1,7,Did Not Respond,3
3050,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,1,0,Did Not Respond,4
3051,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,3,14,Did Not Respond,3
3052,M,1,0,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,1,12,Did Not Respond,4
3053,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,3,14,Responded,1
3054,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,3,15,Did Not Respond,4
3056,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,3,15,Responded,4
3057,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,3,7,Did Not Respond,3
3058,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,1,12,Did Not Respond,3
3059,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,1,8,Did Not Respond,5
3062,M,1,0,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,3,8,Responded,3
3063,F,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,4,4,Did Not Respond,3
3064,F,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,2,11,Did Not Respond,4
3066,M,1,0,90321.6,N,S,Auto,FreeLocal,Married No Kids,2,11.52,2,0,Did Not Respond,2
3067,M,2,1,90478.6,N,S,CC,FreeLocal,High Income Families,31,136.47,2,9,Responded,4
3068,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,1,4,Did Not Respond,3
3071,F,2,1,41000,N,S,CC,Budget,High Income Families,46,206.08,4,12,Responded,1
3077,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,1,6,Did Not Respond,1
3078,M,1,0,75004.5,N,M,CC,Budget,High Income Families,12,32.19,4,13,Did Not Respond,5
3081,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,1,10,Did Not Respond,4
3082,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,1,5,Did Not Respond,3
3083,M,2,1,20078,N,D,CC,Budget,High Income Families,3,6.33,2,5,Did Not Respond,2
3084,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,4,9,Did Not Respond,2
3085,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,3,11,Responded,1
3089,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,2,6,Responded,4
3092,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,1,7,Responded,3
3094,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,3,10,Did Not Respond,3
3099,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,1,15,Responded,1
3103,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,4,11,Responded,4
3104,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,4,8,Responded,4
3105,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,4,2,Responded,4
3106,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,4,13,Responded,4
3108,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,2,14,Responded,3
3111,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,4,11,Did Not Respond,4
3114,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,1,15,Did Not Respond,3
3115,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,1,14,Responded,1
3118,M,2,1,1765.41,N,S,CC,FreeLocal,High Income Families,10,44.95,2,2,Did Not Respond,1
3119,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,2,11,Responded,4
3123,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,4,11,Did Not Respond,4
3125,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,4,3,Did Not Respond,3
3130,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,4,13,Did Not Respond,1
3135,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,2,11,Did Not Respond,3
3138,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,4,7,Responded,4
3140,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Did Not Respond,3
3143,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,3,14,Did Not Respond,4
3144,M,1,0,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,4,6,Responded,3
3145,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,2,8,Did Not Respond,1
3152,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,1,5,Did Not Respond,4
3153,M,2,1,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,4,15,Responded,3
3155,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,3,6,Responded,4
3156,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,3,0,Did Not Respond,4
3157,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,4,13,Did Not Respond,1
3158,M,2,1,5306.11,N,M,CH,Budget,Low Value and No Kids,5,17.42,2,3,Did Not Respond,3
3161,F,1,0,83287,N,M,Auto,FreeLocal,Married No Kids,24,90.18,1,15,Did Not Respond,3
3162,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,2,8,Did Not Respond,3
3165,M,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,1,3,Did Not Respond,1
3166,F,2,1,78000,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,1,3,Responded,4
3167,F,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,1,9,Did Not Respond,4
3168,F,3,2,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,3,7,Did Not Respond,3
3169,M,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,1,5,Responded,3
3170,F,1,0,85275,N,S,Auto,FreeLocal,Married No Kids,35,151.61,1,11,Did Not Respond,3
3171,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,1,8,Did Not Respond,3
3172,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,2,7,Did Not Respond,3
3174,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,1,13,Did Not Respond,3
3175,M,1,0,68000,N,M,CC,FreeLocal,High Income Families,7,26.69,4,2,Responded,5
3176,F,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,4,9,Did Not Respond,3
3177,M,1,0,3911.9,N,M,CC,Budget,High Income Families,8,25.14,2,3,Did Not Respond,3
3179,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,1,11,Responded,1
3180,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
3183,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,3,10,Responded,1
3186,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,3,6,Did Not Respond,3
3188,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,4,4,Did Not Respond,3
3189,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,1,11,Did Not Respond,2
3190,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,2,14,Responded,4
3194,F,3,2,93559.1,N,S,CC,Budget,High Income Families,6,29.9,4,1,Did Not Respond,4
3195,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,3,9,Responded,1
3196,F,1,0,93454.3,Y,S,Auto,FreeLocal,Married No Kids,9,25.18,3,9,Did Not Respond,3
3197,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,2,13,Responded,1
3204,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,2,0,Did Not Respond,3
3206,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,2,10,Did Not Respond,5
3207,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,1,9,Did Not Respond,3
3209,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,4,5,Responded,3
3210,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,2,11,Did Not Respond,2
3212,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,1,4,Did Not Respond,4
3216,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,2,10,Responded,4
3219,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,2,8,Did Not Respond,3
3222,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,1,9,Responded,2
3223,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,1,4,Responded,2
3225,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,3,6,Did Not Respond,2
3226,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,1,1,Did Not Respond,3
3228,M,1,0,15924.2,N,S,CH,FreeLocal,Low Value and No Kids,0,1.46,2,0,Did Not Respond,1
3232,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,3,5,Did Not Respond,2
3236,M,3,2,78554.2,N,M,Auto,Budget,Married No Kids,7,23.03,4,3,Did Not Respond,1
3237,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,1,0,Did Not Respond,2
3239,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,3,1,Did Not Respond,3
3241,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,4,11,Did Not Respond,1
3242,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,1,1,Did Not Respond,2
3243,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,4,2,Responded,4
3244,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,4,10,Did Not Respond,4
3251,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,3,11,Did Not Respond,3
3253,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,1,6,Responded,4
3254,M,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,3,4,Did Not Respond,2
3259,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,3,7,Did Not Respond,4
3261,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,3,14,Responded,3
3264,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,2,7,Did Not Respond,3
3268,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,2,11,Did Not Respond,2
3269,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,4,15,Did Not Respond,3
3272,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,2,2,Responded,4
3278,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,1,3,Responded,1
3279,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,2,11,Did Not Respond,3
3280,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
3281,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,1,10,Responded,3
3282,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,2,2,Responded,4
3283,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,2,9,Did Not Respond,3
3285,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,2,10,Did Not Respond,2
3288,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,2,11,Responded,1
3291,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,4,7,Did Not Respond,4
3294,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,1,0,Did Not Respond,3
3295,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,1,14,Did Not Respond,3
3296,M,2,1,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,3,12,Did Not Respond,4
3297,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,3,14,Responded,1
3298,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,3,15,Did Not Respond,4
3300,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,2,15,Did Not Respond,4
3301,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,2,7,Did Not Respond,3
3302,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,1,12,Did Not Respond,5
3303,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,1,8,Did Not Respond,4
3306,M,1,0,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,4,8,Responded,3
3307,M,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,1,4,Responded,3
3308,M,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,4,11,Responded,4
3310,M,1,0,90321.6,N,S,Auto,FreeLocal,Married No Kids,2,11.52,2,0,Did Not Respond,3
3311,M,2,1,90478.6,N,D,CC,FreeLocal,High Income Families,31,136.47,4,9,Responded,4
3312,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,2,4,Did Not Respond,3
3315,F,2,1,42000,N,S,CC,Budget,High Income Families,46,206.08,3,12,Responded,1
3317,M,1,0,9780.66,N,M,CC,FreeLocal,High Income Families,4,11.32,2,1,Did Not Respond,1
3321,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,3,6,Did Not Respond,1
3322,M,3,2,75004.5,N,M,CC,Budget,High Income Families,12,32.19,4,13,Did Not Respond,5
3325,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,4,10,Did Not Respond,4
3326,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,2,5,Did Not Respond,3
3327,M,1,0,20078,N,D,CC,Budget,High Income Families,3,6.33,2,5,Did Not Respond,2
3328,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,3,9,Did Not Respond,2
3329,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,1,11,Responded,1
3333,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,4,6,Responded,4
3336,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,2,7,Responded,3
3338,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,3,10,Did Not Respond,3
3343,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,3,15,Responded,1
3347,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,2,11,Responded,4
3348,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,4,8,Responded,4
3349,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,2,2,Did Not Respond,4
3350,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,4,13,Responded,4
3352,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,4,14,Responded,3
3355,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,2,11,Did Not Respond,4
3358,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,3,15,Did Not Respond,3
3359,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,1,14,Responded,1
3362,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,3,2,Responded,1
3363,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,1,11,Did Not Respond,4
3367,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,4,11,Did Not Respond,3
3369,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,3,3,Did Not Respond,3
3374,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,3,13,Did Not Respond,1
3379,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,1,11,Did Not Respond,3
3382,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,4,7,Responded,4
3384,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Responded,3
3387,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,2,14,Did Not Respond,4
3388,M,1,0,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,3,6,Responded,3
3389,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,2,8,Did Not Respond,1
3396,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,4,5,Did Not Respond,4
3397,M,2,1,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,3,15,Responded,3
3399,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,2,6,Did Not Respond,4
3400,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,4,0,Did Not Respond,4
3401,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,2,13,Did Not Respond,1
3402,M,2,1,5306.11,N,M,CH,Budget,Low Value and No Kids,5,17.42,2,3,Did Not Respond,3
3405,F,1,0,83287,N,M,Auto,FreeLocal,Married No Kids,24,90.18,3,15,Did Not Respond,4
3406,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,1,8,Did Not Respond,3
3409,M,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,4,3,Did Not Respond,1
3410,F,2,1,83287,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,3,3,Did Not Respond,3
3411,M,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,3,9,Responded,4
3412,F,3,2,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,2,7,Did Not Respond,4
3413,M,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,1,5,Responded,3
3414,F,2,1,85275,N,D,Auto,FreeLocal,Married No Kids,35,151.61,4,11,Did Not Respond,4
3415,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,2,8,Did Not Respond,3
3416,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,1,7,Did Not Respond,3
3418,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,1,13,Did Not Respond,4
3419,M,1,0,66000,N,M,CC,FreeLocal,High Income Families,7,26.69,1,2,Responded,3
3420,F,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,4,9,Did Not Respond,3
3423,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,4,11,Responded,1
3424,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
3425,F,1,0,89813.6,N,S,CC,FreeLocal,High Income Families,33,149.26,4,7,Did Not Respond,1
3427,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,1,10,Responded,1
3430,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,4,6,Responded,3
3432,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,3,4,Did Not Respond,3
3433,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,1,11,Did Not Respond,2
3434,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,4,14,Did Not Respond,4
3438,F,3,2,93559.1,N,S,CC,Budget,High Income Families,6,29.9,4,1,Did Not Respond,4
3439,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,2,9,Did Not Respond,1
3440,F,2,1,93454.3,Y,S,Auto,FreeLocal,Married No Kids,9,25.18,3,9,Did Not Respond,3
3441,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,2,13,Responded,1
3448,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,4,0,Did Not Respond,3
3450,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,4,10,Did Not Respond,5
3451,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,1,9,Did Not Respond,3
3453,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,1,5,Did Not Respond,3
3454,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,1,11,Did Not Respond,2
3456,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,4,4,Did Not Respond,4
3460,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,2,10,Responded,4
3463,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,2,8,Did Not Respond,3
3466,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,4,9,Responded,2
3467,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,3,4,Did Not Respond,2
